satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
satisfied,Female,Loyal Customer,67,Personal Travel,Eco,604,2,2,2,2,5,5,4,2,2,2,2,5,2,3,44,45
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2038,1,4,1,5,2,1,2,2,4,4,4,3,5,2,0,0
satisfied,Female,Loyal Customer,58,Personal Travel,Eco Plus,598,1,1,1,1,3,5,5,2,2,2,2,4,2,3,27,10
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1578,1,4,1,5,2,1,2,2,4,4,4,5,4,2,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1698,1,4,1,5,4,1,4,4,4,3,5,4,5,4,0,2
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,576,2,2,2,2,5,3,5,2,2,2,2,5,2,4,10,0
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1989,1,4,1,5,3,1,3,3,2,5,3,3,4,3,10,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,567,2,5,5,5,3,4,4,2,2,2,2,1,2,4,0,0
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,1662,1,4,1,5,1,1,4,1,5,3,3,3,4,1,43,24
satisfied,Female,Loyal Customer,58,Personal Travel,Eco,592,1,1,1,1,2,2,2,2,5,4,5,4,5,2,5,0
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,547,5,5,5,5,2,2,2,2,3,1,4,4,4,2,9,0
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,2202,4,4,4,4,3,5,5,2,2,2,2,4,2,4,0,0
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1587,1,4,1,5,2,1,2,2,3,5,5,5,5,2,0,0
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1625,5,5,5,5,2,1,2,2,2,2,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,2221,1,4,1,5,1,2,2,1,1,1,3,2,1,2,165,156
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,520,3,3,3,3,2,2,2,2,5,2,5,3,4,2,0,0
dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2179,1,4,1,5,2,1,2,2,3,3,5,4,4,2,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1606,1,4,1,5,4,1,4,4,5,3,5,5,4,4,0,0
dissatisfied,Male,Loyal Customer,26,Personal Travel,Business,1926,1,4,1,5,3,1,3,3,3,3,5,3,4,3,0,3
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2112,1,4,1,5,2,1,2,2,5,4,4,3,4,2,26,9
satisfied,Female,Loyal Customer,16,Personal Travel,Eco Plus,1978,3,3,3,3,2,4,4,2,2,2,2,5,2,4,17,13
dissatisfied,Male,Loyal Customer,21,Personal Travel,Business,1471,1,4,1,5,5,1,5,5,4,2,4,3,5,5,86,66
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1435,1,4,1,5,5,1,3,5,3,3,1,3,1,5,6,0
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,1556,1,4,1,5,4,1,4,4,5,4,5,5,5,4,0,0
satisfied,Female,Loyal Customer,17,Personal Travel,Eco,1811,1,1,5,1,2,2,2,2,3,3,4,5,5,2,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Business,443,2,3,2,2,5,4,2,2,2,2,2,4,2,2,4,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1673,5,5,4,5,3,5,1,2,2,2,2,4,2,4,0,0
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,1316,1,4,1,5,5,1,1,5,3,4,5,4,5,5,0,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,410,5,5,5,5,2,5,5,2,2,2,2,3,2,5,0,0
dissatisfied,Male,Loyal Customer,35,Personal Travel,Eco,1527,1,4,1,5,4,1,4,4,3,2,4,4,4,4,0,0
satisfied,Female,Loyal Customer,13,Personal Travel,Eco,1354,1,1,1,1,5,4,4,2,2,2,2,4,2,4,25,18
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,1393,5,5,5,5,4,5,4,2,2,2,2,4,2,4,0,9
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,1705,3,3,4,3,3,3,2,2,2,2,2,1,2,3,30,12
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1338,1,4,1,5,5,1,5,5,4,4,2,4,2,5,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1505,1,4,1,5,2,1,2,2,5,5,5,3,5,2,7,5
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,2123,1,4,1,5,3,1,3,3,5,2,4,4,5,3,0,0
dissatisfied,Male,Loyal Customer,33,Personal Travel,Eco,1380,1,4,1,5,1,1,1,1,3,2,5,3,4,1,0,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Business,400,1,4,1,5,3,4,5,5,5,1,5,4,5,5,0,0
satisfied,Female,Loyal Customer,51,Personal Travel,Eco Plus,385,4,4,4,4,4,5,5,2,2,2,2,3,2,5,5,0
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,1718,1,4,1,5,3,1,3,3,5,5,4,4,4,3,0,0
dissatisfied,Male,Loyal Customer,16,Personal Travel,Eco,1480,1,4,1,5,4,1,4,4,4,2,4,4,3,4,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco,1779,1,4,1,5,4,1,4,4,4,2,4,5,5,4,15,13
satisfied,Female,Loyal Customer,8,Personal Travel,Eco,1175,1,1,1,1,2,4,5,2,2,2,2,5,2,5,0,0
dissatisfied,Male,Loyal Customer,46,Personal Travel,Eco,1810,1,4,1,5,2,1,2,2,4,4,5,5,4,2,15,18
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,316,2,3,3,3,2,2,2,2,2,5,2,1,3,2,0,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,335,2,4,4,4,2,2,2,2,1,5,5,1,1,2,0,0
satisfied,Female,Loyal Customer,27,Personal Travel,Eco,1358,2,3,3,3,2,2,2,2,2,2,1,5,4,2,1,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco Plus,1417,3,3,3,3,4,5,4,2,2,2,2,5,2,5,8,1
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,294,5,5,2,5,2,4,4,2,2,2,2,3,2,5,0,0
dissatisfied,Male,Loyal Customer,67,Personal Travel,Eco,1622,1,4,1,5,3,1,3,3,4,3,5,4,4,3,0,2
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1134,1,4,1,5,1,1,1,1,3,4,4,4,4,1,0,0
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1575,4,4,4,4,4,5,4,2,2,2,2,5,2,3,0,0
dissatisfied,Male,Loyal Customer,24,Personal Travel,Eco,1446,1,4,1,5,3,1,4,3,5,5,4,4,2,3,1,0
satisfied,Female,Loyal Customer,10,Personal Travel,Eco,1334,5,5,5,5,5,5,5,2,2,2,2,5,2,4,0,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1373,1,4,1,5,3,1,5,3,3,3,5,4,4,3,0,0
dissatisfied,Male,Loyal Customer,34,Personal Travel,Eco,2167,1,4,1,5,5,1,5,5,5,4,4,4,5,5,0,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,259,1,1,4,1,2,5,5,2,2,2,2,4,2,4,0,0
dissatisfied,Male,Loyal Customer,50,Personal Travel,Eco,1579,1,4,1,5,2,1,2,2,3,4,5,4,4,2,0,0
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2025,1,4,1,5,2,1,2,2,4,2,5,4,4,2,0,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,1097,2,2,2,2,5,5,5,2,2,2,2,5,2,5,14,3
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,1478,2,5,5,5,2,2,2,2,4,2,1,5,5,2,0,3
satisfied,Female,Loyal Customer,26,Personal Travel,Eco,1401,5,5,5,5,5,5,4,2,2,2,2,3,2,4,17,11
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco Plus,1259,1,4,1,5,5,1,5,5,5,3,5,3,5,5,0,0
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,1276,1,4,1,5,2,1,2,2,5,3,5,4,4,2,0,0
satisfied,Female,Loyal Customer,11,Personal Travel,Eco,1741,1,1,1,1,2,4,5,2,2,2,2,3,2,4,0,0
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,1389,1,4,1,5,3,1,3,3,5,4,5,5,4,3,36,35
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco Plus,1275,1,4,1,5,1,1,1,1,3,3,5,5,4,1,14,6
satisfied,Female,Loyal Customer,68,Personal Travel,Eco,93,2,2,2,2,2,5,2,2,2,2,2,3,2,2,0,0
dissatisfied,Female,Loyal Customer,7,Personal Travel,Eco,2065,1,4,1,5,1,2,2,5,3,4,4,2,3,2,134,121
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1319,4,4,4,4,5,5,5,2,2,2,2,3,2,3,0,5
satisfied,Female,Loyal Customer,62,Personal Travel,Business,73,2,2,2,2,4,2,5,2,2,2,2,1,2,4,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,1530,2,2,2,2,5,4,4,2,2,2,2,3,2,4,0,4
satisfied,Female,Loyal Customer,64,Personal Travel,Eco,121,4,4,4,4,2,5,5,2,2,2,2,4,2,5,0,0
satisfied,Female,Loyal Customer,61,Personal Travel,Eco,118,2,5,5,5,2,2,2,2,2,5,3,4,4,2,16,9
dissatisfied,Male,Loyal Customer,49,Personal Travel,Eco,1835,1,4,1,5,4,1,4,4,3,1,4,1,2,4,0,1
dissatisfied,Male,Loyal Customer,20,Personal Travel,Eco,1171,1,4,1,5,4,1,5,4,5,3,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco,1676,1,4,1,5,2,1,2,2,4,5,4,3,4,2,0,0
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,1712,1,4,1,5,3,1,3,3,3,2,4,3,4,3,0,0
satisfied,Female,Loyal Customer,29,Personal Travel,Eco,4194,5,3,5,5,2,2,2,2,4,3,4,3,5,2,13,9
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,3698,1,4,2,1,2,2,2,2,2,5,2,5,4,2,0,1
satisfied,Female,Loyal Customer,23,Personal Travel,Eco,3607,2,2,2,2,2,2,2,1,2,5,1,2,3,2,0,0
satisfied,Female,Loyal Customer,70,Personal Travel,Eco Plus,1879,3,3,3,3,2,2,2,4,2,5,5,2,2,2,0,0
dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,2401,1,4,2,1,3,2,3,3,3,3,3,3,5,3,0,0
dissatisfied,Male,Loyal Customer,15,Personal Travel,Eco,3026,1,4,2,1,1,2,1,1,4,4,5,4,5,1,0,22
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,925,4,4,4,4,3,3,4,2,2,2,2,4,2,4,1,23
satisfied,Female,Loyal Customer,51,Personal Travel,Business,911,4,4,4,4,5,4,4,2,2,2,2,3,2,3,0,6
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2334,2,2,2,2,2,2,2,2,3,3,5,5,4,2,84,73
satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2524,3,3,3,3,2,2,2,2,3,2,5,4,5,2,0,0
dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,2497,1,4,2,1,1,2,1,1,4,4,5,4,5,1,29,13
dissatisfied,Male,Loyal Customer,31,Personal Travel,Business,2160,1,4,2,1,4,2,4,4,5,3,5,5,4,4,18,17
dissatisfied,Male,Loyal Customer,39,Personal Travel,Eco,1993,1,4,2,1,1,2,1,1,5,5,4,3,4,1,10,2
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1611,3,3,3,3,5,4,4,2,2,2,2,5,2,5,0,0
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,2151,1,4,2,1,3,2,2,3,3,2,4,4,4,3,0,0
satisfied,Female,Loyal Customer,23,Personal Travel,Business,1917,5,5,5,5,2,5,3,2,2,2,2,5,2,4,17,19
satisfied,Female,Loyal Customer,46,Personal Travel,Eco,448,5,3,5,5,5,5,4,2,2,2,2,5,2,5,18,13
satisfied,Female,Loyal Customer,48,Personal Travel,Eco,476,3,3,3,3,4,4,4,2,2,2,2,4,2,5,0,0
dissatisfied,Male,Loyal Customer,68,Personal Travel,Eco Plus,1844,1,4,2,1,1,2,1,1,1,1,3,5,1,1,4,0
satisfied,Female,Loyal Customer,46,Personal Travel,Eco,407,5,5,5,5,2,5,5,2,2,2,2,5,2,4,0,0
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco Plus,1539,1,4,2,1,2,2,2,2,5,4,5,4,4,2,90,99
dissatisfied,Male,Loyal Customer,42,Personal Travel,Eco,3377,1,4,2,2,5,2,1,5,3,2,5,5,2,5,1,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Business,1746,1,4,2,2,3,5,4,4,4,2,4,4,4,5,104,98
dissatisfied,Male,Loyal Customer,9,Personal Travel,Eco,3075,1,4,2,2,3,2,3,3,5,5,3,5,4,3,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2605,2,2,2,2,5,3,4,2,2,2,2,4,2,3,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2506,4,4,4,4,2,4,5,2,2,2,2,4,2,3,0,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,1351,4,4,4,4,4,4,4,2,2,2,2,3,2,4,0,0
satisfied,Female,Loyal Customer,50,Personal Travel,Eco Plus,1324,5,5,5,5,5,4,5,2,2,2,2,5,2,3,10,0
satisfied,Female,Loyal Customer,48,Personal Travel,Business,1070,3,3,2,3,4,5,4,2,2,2,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,60,Personal Travel,Eco,2571,1,4,2,2,3,2,5,3,5,5,5,2,4,3,0,2
dissatisfied,Male,Loyal Customer,23,Personal Travel,Eco,1921,1,4,2,2,4,2,4,4,3,3,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2478,1,4,2,2,3,2,3,3,3,3,5,3,5,3,0,3
satisfied,Female,Loyal Customer,42,Personal Travel,Eco Plus,997,2,2,2,2,2,4,4,2,2,2,2,4,2,4,23,14
satisfied,Female,Loyal Customer,69,Personal Travel,Eco,879,4,4,4,4,3,5,4,2,2,2,2,5,2,5,30,23
satisfied,Female,Loyal Customer,50,Personal Travel,Eco,778,2,2,2,2,2,2,2,2,3,5,4,1,4,2,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,1796,1,4,2,2,5,2,5,5,4,5,4,4,5,5,33,32
dissatisfied,Male,Loyal Customer,7,Personal Travel,Eco,2350,1,4,2,2,3,2,3,3,4,3,5,4,5,3,0,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,569,1,1,1,1,4,4,5,2,2,2,2,3,2,4,0,0
dissatisfied,Male,Loyal Customer,29,Personal Travel,Eco,1747,1,4,2,2,4,2,4,4,5,4,5,4,5,4,0,0
satisfied,Female,Loyal Customer,70,Personal Travel,Eco,449,4,5,4,4,5,4,4,2,2,2,2,4,2,5,13,10
satisfied,Female,Loyal Customer,42,Personal Travel,Eco,482,2,2,2,2,3,5,4,2,2,2,2,5,2,3,0,0
dissatisfied,Male,Loyal Customer,18,Personal Travel,Eco,1441,1,4,2,2,5,2,5,5,5,2,4,4,4,5,10,9
dissatisfied,Male,Loyal Customer,59,Personal Travel,Eco,4374,1,4,2,3,2,2,2,2,5,3,4,5,4,2,0,0
satisfied,Female,Loyal Customer,35,Personal Travel,Eco,3088,2,2,2,2,2,5,4,2,2,2,2,5,2,1,0,0
dissatisfied,Female,Loyal Customer,59,Personal Travel,Eco,3598,1,4,2,3,2,1,1,5,2,3,5,1,3,1,180,169
satisfied,Female,Loyal Customer,40,Personal Travel,Eco,3141,5,5,5,5,2,5,5,2,2,2,2,3,2,4,45,28
dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco,3112,1,4,2,3,2,2,2,2,4,4,4,3,3,2,0,0
satisfied,Female,Loyal Customer,9,Personal Travel,Eco,2593,5,5,5,5,1,5,1,2,2,2,2,3,2,1,0,0
satisfied,Female,Loyal Customer,65,Personal Travel,Eco,1481,3,3,3,3,3,5,4,2,2,2,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,55,Personal Travel,Eco,2638,1,4,2,3,5,2,5,5,2,4,2,1,3,5,0,0
dissatisfied,Male,Loyal Customer,61,Personal Travel,Eco,2696,1,4,2,3,4,2,4,4,5,4,3,4,4,4,0,0
dissatisfied,Male,Loyal Customer,31,Personal Travel,Business,2698,1,4,2,3,2,2,2,2,1,2,3,3,3,2,0,0
satisfied,Female,Loyal Customer,70,Personal Travel,Eco Plus,1231,5,5,5,5,5,4,4,2,2,2,2,5,2,4,3,0
dissatisfied,Male,Loyal Customer,63,Personal Travel,Eco Plus,2418,1,4,2,3,3,2,3,3,3,4,5,3,5,3,16,6
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2886,1,4,2,3,4,2,1,4,4,3,4,2,4,4,63,59
satisfied,Female,Loyal Customer,44,Personal Travel,Eco,1058,2,2,2,2,5,5,5,2,2,2,2,4,2,3,61,51
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2192,1,4,2,3,4,2,4,4,5,3,5,3,3,4,0,0
dissatisfied,Female,Loyal Customer,39,Personal Travel,Eco,2727,1,4,2,3,2,1,5,5,2,4,5,5,4,5,168,163
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2266,1,4,2,3,5,2,5,5,2,3,4,4,3,5,35,47
dissatisfied,Male,Loyal Customer,38,Personal Travel,Eco Plus,2217,1,4,2,3,2,2,2,2,4,3,4,2,3,2,67,51
dissatisfied,Male,Loyal Customer,70,Personal Travel,Eco,2156,1,4,2,3,3,2,3,3,3,3,5,5,5,3,11,5
dissatisfied,Male,Loyal Customer,10,Personal Travel,Eco,2525,1,4,2,3,2,2,2,2,1,2,3,4,3,2,7,0
dissatisfied,Male,Loyal Customer,47,Personal Travel,Eco,2319,1,4,2,3,2,2,2,2,3,3,4,3,5,2,62,36
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,2406,4,4,2,4,3,4,4,2,2,2,2,3,2,4,1,0
satisfied,Female,Loyal Customer,63,Personal Travel,Eco,918,3,3,3,3,2,2,2,2,4,4,5,5,4,2,1,0
satisfied,Female,Loyal Customer,11,Personal Travel,Eco,2354,5,5,5,5,2,5,5,2,2,2,2,4,2,5,1,21
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2017,3,3,3,3,2,5,4,2,2,2,2,3,2,3,0,0
satisfied,Female,Loyal Customer,20,Personal Travel,Eco,2215,2,2,2,2,2,2,2,2,4,4,4,3,4,2,0,8
dissatisfied,Male,Loyal Customer,19,Personal Travel,Eco,2262,1,4,2,3,5,2,5,5,3,2,5,3,4,5,27,15
satisfied,Female,Loyal Customer,12,Personal Travel,Eco,2067,1,1,1,1,5,4,2,2,2,2,2,3,2,2,0,0
satisfied,Female,Loyal Customer,21,Personal Travel,Business,1960,4,4,2,4,3,5,4,2,2,2,2,3,2,4,0,0
satisfied,Female,Loyal Customer,15,Personal Travel,Eco,1841,2,2,2,2,4,5,5,2,2,2,2,3,2,5,8,12
dissatisfied,Female,Loyal Customer,33,Personal Travel,Eco Plus,2355,1,4,2,3,2,5,2,5,2,4,4,2,4,2,355,342
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1584,1,4,2,3,5,2,5,5,2,1,1,5,1,5,0,0
satisfied,Female,Loyal Customer,30,Personal Travel,Eco,2119,1,1,1,1,2,2,2,2,5,3,2,1,2,2,17,28
satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2051,2,3,3,3,2,1,1,2,2,2,2,1,2,2,12,12
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,2097,1,1,1,1,2,5,4,2,2,2,2,3,2,4,24,28
satisfied,Female,Loyal Customer,45,Personal Travel,Eco,539,3,3,3,3,2,2,2,2,3,4,5,4,4,2,0,1
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1580,1,1,1,1,4,5,5,2,2,2,2,3,2,5,0,0
dissatisfied,Male,Loyal Customer,28,Personal Travel,Eco,2044,1,4,2,3,1,2,1,1,3,5,3,3,2,1,3,2
satisfied,Female,Loyal Customer,65,Personal Travel,Eco Plus,454,4,4,4,4,4,5,5,2,2,2,2,3,2,3,0,0
satisfied,Female,Loyal Customer,38,Personal Travel,Business,428,4,4,4,4,4,4,4,2,2,2,2,5,2,5,21,13
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,402,2,4,4,4,4,2,4,2,2,2,2,5,2,1,8,0
dissatisfied,Male,Loyal Customer,64,Personal Travel,Eco,1673,1,4,2,3,5,2,5,5,1,1,4,2,4,5,6,15
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,1583,3,3,3,3,2,2,2,2,5,3,3,3,5,2,6,9
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco Plus,1698,1,4,2,3,5,2,5,5,4,4,5,3,5,5,62,57
satisfied,Female,Loyal Customer,50,Personal Travel,Business,375,1,1,1,1,2,5,5,2,2,2,2,4,2,3,0,0
dissatisfied,Male,Loyal Customer,32,Personal Travel,Eco,1955,1,4,2,3,1,2,1,1,5,5,5,3,4,1,20,24
dissatisfied,Male,Loyal Customer,54,Personal Travel,Business,2615,1,4,2,4,2,3,5,3,5,5,5,5,5,5,0,0
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,3588,1,4,2,4,1,2,1,1,4,3,4,4,1,1,0,0
dissatisfied,Male,Loyal Customer,43,Personal Travel,Eco,2521,1,4,2,4,4,2,4,4,4,4,5,3,5,4,1,9
satisfied,Female,Loyal Customer,24,Personal Travel,Eco,3354,4,4,4,4,3,4,5,2,2,2,2,5,2,5,25,28
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2267,1,4,2,4,4,2,4,4,4,1,3,3,4,4,0,0
satisfied,Female,Loyal Customer,30,Personal Travel,Eco Plus,2209,1,1,1,1,5,5,5,2,2,2,2,4,2,5,22,10
satisfied,Female,Loyal Customer,65,Personal Travel,Business,1154,2,2,5,2,5,4,5,2,2,2,2,3,2,5,0,0
satisfied,Female,Loyal Customer,34,Personal Travel,Eco,2720,5,5,5,5,4,4,5,2,2,2,2,5,2,3,0,0
dissatisfied,Male,Loyal Customer,65,Personal Travel,Eco,2306,1,4,2,4,5,2,4,5,5,3,5,3,4,5,28,44
dissatisfied,Male,Loyal Customer,37,Personal Travel,Eco Plus,2052,1,4,2,4,4,2,4,4,5,5,5,4,5,4,0,0
dissatisfied,Male,Loyal Customer,53,Personal Travel,Eco,2629,1,4,2,4,4,2,4,4,3,5,3,2,1,4,3,0
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco Plus,1849,1,4,2,4,3,2,3,3,5,2,4,5,4,3,13,6
dissatisfied,Male,Loyal Customer,25,Personal Travel,Business,2811,1,4,2,4,2,2,4,2,5,4,4,3,4,2,36,24
dissatisfied,Male,Loyal Customer,52,Personal Travel,Eco,2248,1,4,2,4,5,2,4,5,4,2,4,3,5,5,62,83
satisfied,Female,Loyal Customer,8,Personal Travel,Eco Plus,2131,1,1,1,1,4,2,4,2,2,2,2,2,2,4,14,3
dissatisfied,Male,Loyal Customer,8,Personal Travel,Eco Plus,2630,1,4,2,4,1,2,1,1,4,2,4,4,5,1,1,0
satisfied,Female,Loyal Customer,16,Personal Travel,Eco,2264,3,3,3,3,2,4,5,2,2,2,2,3,2,5,2,0
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco,2483,1,4,2,4,5,2,5,5,3,3,4,5,4,5,10,0
satisfied,Female,Loyal Customer,60,Personal Travel,Eco,907,5,5,5,5,5,4,5,2,2,2,2,3,2,5,13,1
satisfied,Female,Loyal Customer,57,Personal Travel,Eco,836,4,4,4,4,5,5,4,2,2,2,2,3,2,3,0,0
satisfied,Female,Loyal Customer,36,Personal Travel,Eco,2039,1,1,1,1,2,5,4,2,2,2,2,4,2,3,1,0
satisfied,Female,Loyal Customer,21,Personal Travel,Eco,2044,2,2,2,2,2,4,5,2,2,2,2,4,2,5,0,14
dissatisfied,Male,Loyal Customer,25,Personal Travel,Eco,1985,1,4,2,4,3,2,3,3,5,4,5,4,4,3,0,0
dissatisfied,Male,Loyal Customer,51,Personal Travel,Eco,1973,1,4,2,4,5,2,5,5,3,2,3,2,1,5,5,8
satisfied,Female,Loyal Customer,39,Personal Travel,Eco,2258,5,5,5,5,2,2,2,2,3,5,3,4,1,2,0,0
satisfied,Female,Loyal Customer,59,Personal Travel,Eco,690,3,3,3,3,5,5,4,2,2,2,2,4,2,4,10,8
dissatisfied,Male,Loyal Customer,21,Personal Travel,Eco Plus,1938,1,4,2,4,5,2,3,5,5,2,5,2,4,5,31,16
dissatisfied,Male,Loyal Customer,36,Personal Travel,Eco,2161,1,4,2,4,4,2,3,4,2,1,4,3,4,4,0,0
satisfied,Female,Loyal Customer,62,Personal Travel,Eco,592,2,2,2,2,3,2,3,2,2,2,2,2,2,4,2,15
satisfied,Female,Loyal Customer,45,Personal Travel,Eco,472,2,2,2,2,3,4,4,2,2,2,2,3,2,5,10,1
dissatisfied,Male,Loyal Customer,30,Personal Travel,Eco,1542,1,4,2,4,3,2,3,3,3,5,2,3,1,3,5,0
satisfied,Female,Loyal Customer,33,Personal Travel,Eco,1511,1,1,1,1,2,2,2,2,4,2,4,3,4,2,1,0
dissatisfied,Male,Loyal Customer,48,Personal Travel,Eco,1580,1,4,2,4,4,2,4,4,4,4,4,5,4,4,0,0
dissatisfied,Male,Loyal Customer,17,Personal Travel,Eco,1893,1,4,2,4,4,2,4,4,1,3,3,2,4,4,0,0
dissatisfied,Male,Loyal Customer,56,Personal Travel,Eco,1567,1,4,2,4,2,2,4,2,2,1,4,3,5,2,0,21
satisfied,Female,Loyal Customer,37,Personal Travel,Eco,1705,2,2,2,2,5,4,5,2,2,2,2,5,2,3,0,0
satisfied,Female,Loyal Customer,7,Personal Travel,Eco,1804,2,2,5,2,2,2,2,2,4,1,1,2,5,2,0,0
dissatisfied,Male,Loyal Customer,40,Personal Travel,Eco,2007,1,4,2,4,1,2,1,1,3,3,5,5,4,1,27,35
dissatisfied,Male,Loyal Customer,12,Personal Travel,Eco,1938,1,4,2,4,2,2,1,2,4,5,5,4,5,2,9,8
dissatisfied,Male,Loyal Customer,54,Personal Travel,Eco,3521,1,4,2,5,4,2,4,4,5,5,5,4,4,4,85,62
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,3066,1,4,2,5,3,2,3,3,5,2,4,5,4,3,0,0
satisfied,Female,Loyal Customer,53,Personal Travel,Eco,1120,2,1,1,1,1,5,4,2,2,2,2,2,2,3,0,0
satisfied,Female,Loyal Customer,22,Personal Travel,Eco,2222,2,2,5,2,4,5,5,2,2,2,2,4,2,4,26,8
dissatisfied,Male,Loyal Customer,58,Personal Travel,Eco,2058,1,4,2,5,5,2,5,5,3,4,5,3,5,5,0,0
dissatisfied,Male,Loyal Customer,27,Personal Travel,Eco,1847,1,4,2,5,4,2,4,4,4,4,4,4,4,4,24,47
satisfied,Female,Loyal Customer,27,Personal Travel,Eco,2083,2,2,2,2,4,4,5,2,2,2,2,4,2,4,23,21
